t,ax,ay,az,gx,gy,gz
0.867000,-0.001254831,-0.054561707,9.728596388,-0.004868990,0.010085695,-0.011685623
0.900000,0.019070107,0.017123535,9.737615167,0.014910520,-0.017014133,-0.003533760
0.933000,0.012465797,0.021835750,9.725078801,-0.026828296,0.010886793,-0.014475434
0.967000,-0.029842768,0.003517055,9.777558034,0.011946546,-0.001493196,0.001911031
1.000000,0.002827544,-0.001769628,9.784624913,0.015332561,0.010484707,-0.002938151
1.033000,-0.022936781,0.018292182,9.883492800,-0.002657146,0.001323657,0.007050056
1.067000,0.012772906,-0.030546507,9.758880580,-0.015095111,0.006149426,-0.009631585
1.100000,-0.029402788,0.025327601,9.698060482,0.007465580,0.014730747,-0.009377377
1.133000,-0.022806138,0.015320748,9.751142342,0.015894229,-0.008902210,0.015603317
1.167000,-0.003556693,-0.039439414,9.802263435,0.014066317,-0.000962605,-0.006028282
1.200000,0.008199287,0.029961901,9.774677454,-0.010201408,0.011362373,0.014873604
1.233000,-0.003612491,-0.014880571,9.829205880,0.010185727,0.001151853,0.001241895
1.267000,-0.005268729,-0.045934504,9.829756662,-0.003871912,-0.018539232,0.008187833
1.300000,-0.012224143,-0.000191986,9.776399690,0.008326240,0.000789451,0.013265215
1.333000,0.020806695,0.029829615,9.759530541,0.016098930,-0.006718194,0.008799042
1.367000,-0.021666988,-0.039255830,9.670881218,0.010689856,-0.012319347,-0.000127640
1.400000,-0.000571951,-0.011830436,9.757190494,0.002336632,0.017912671,0.000442686
1.433000,0.020010387,-0.003958954,9.795498946,-0.012596911,-0.005553955,0.010735947
1.467000,-0.011956916,0.020148213,9.688810171,0.007927366,0.000076181,0.008052358
1.500000,-0.023578309,-0.031278847,9.781609495,-0.006389521,0.009227301,-0.005655452
1.533000,-0.015419210,-0.030635339,9.730393633,-0.001172749,-0.011796070,0.003641460
1.567000,0.006555624,-0.012832215,9.659714272,-0.019421479,0.007247094,-0.002755083
1.600000,-0.017501264,0.005820485,9.668425831,-0.004585822,0.007799837,0.007475569
1.633000,0.006532506,0.026673939,9.815443729,0.006598342,0.004512182,-0.020839789
1.667000,0.026188503,-0.005937962,9.829154222,-0.004695074,0.019402985,-0.017581325
1.700000,0.048474316,-0.018552015,9.809948851,0.006895888,0.018863808,-0.001202107
1.733000,0.018051513,-0.018115367,9.816725263,-0.000890958,0.002928017,0.008253849
1.767000,-0.003906806,-0.020321521,9.789072879,-0.003589752,0.008916725,0.001017432
1.800000,-0.016832082,0.053333597,9.750252076,0.011398943,0.006373954,-0.025929189
1.833000,0.009613870,0.033681939,9.826046362,0.004277608,-0.000674883,0.005224443
1.867000,0.020665065,0.006497697,9.699790761,-0.007020713,0.013255723,0.018093395
1.900000,-0.013326685,0.005825309,9.728865519,0.001834650,-0.003984807,-0.009742108
1.933000,0.020747748,-0.023884572,9.906944371,-0.013450080,0.017031285,0.009891488
1.967000,0.016202868,-0.017441510,9.893851659,0.002606655,-0.021600624,-0.007481188
2.000000,0.010455096,-0.014551026,9.801682363,-0.001242242,0.004585472,0.003766888
2.033000,0.004179634,-0.006478694,9.838290888,0.007891570,0.000493594,-0.008260956
2.067000,-0.000006969,-0.002192074,9.776792713,0.001569942,-0.000004959,0.001758691
2.100000,-0.025168632,0.008427071,9.803003902,0.010536905,0.004346429,-0.001892460
2.133000,-0.019314021,-0.037923064,9.833597693,0.000595702,-0.009304976,0.007398599
2.167000,-0.052570229,-0.020790454,9.758552417,0.015780967,-0.003818033,-0.013694168
2.200000,0.010417973,0.009937285,9.775992325,0.001767288,0.014838643,0.007065025
2.233000,0.011933338,0.033091722,9.814433166,0.009713049,0.010237598,-0.010828373
2.267000,0.014596886,-0.005928865,9.809298717,0.010688632,0.005963420,0.009082535
2.300000,0.050927530,0.024800324,9.807254234,-0.002154301,0.000905930,0.025952025
2.333000,0.017482815,0.019609001,9.801775602,0.000065850,-0.011671380,0.001875364
2.367000,0.022593572,0.015657782,9.837880245,0.000243597,0.008535763,0.005398426
2.400000,0.001104192,-0.004867204,9.831096231,0.006861605,-0.010542089,-0.006286836
2.433000,-0.029279328,-0.008717628,9.821832625,-0.020088396,-0.006828850,0.005684350
2.467000,-0.001090260,-0.004642270,9.850599698,-0.014168247,0.018278151,0.005159692
2.500000,-0.017646542,-0.003704889,9.877553639,-0.018195168,0.007804924,0.009351401
2.533000,-0.001042474,0.012606869,9.728516622,-0.017620372,-0.018254478,-0.010650884
2.567000,-0.028057205,0.000632587,9.792335674,0.002496243,0.006340116,0.007020082
2.600000,0.023286303,-0.026237562,9.899243833,-0.005054176,-0.010601507,-0.010766171
2.633000,0.000109539,0.009807137,9.820264712,-0.015869183,-0.012376435,-0.000231066
2.667000,-0.006225176,-0.001264270,9.814480133,-0.007597540,0.007012722,0.003542688
2.700000,-0.013441317,-0.003483431,9.820093990,-0.027216011,-0.009813027,0.000373280
2.733000,0.003990451,0.002948785,9.749212212,-0.013775219,-0.002505731,-0.003138277
2.767000,0.012237893,-0.000726031,9.847253201,-0.008512887,-0.001442723,-0.000654272
2.800000,0.005886562,-0.014451228,9.860734062,-0.013544072,-0.003731119,-0.007403933
2.833000,-0.002318764,-0.009821407,9.768079118,0.001054369,0.005233003,-0.004130011
2.867000,-0.006429567,0.022034180,9.939462463,0.001216610,0.011161591,-0.023759219
2.900000,0.004940779,0.012049313,9.785162750,0.023365251,0.003225387,0.012798412
2.933000,0.018947509,0.010201237,9.860464514,-0.001560728,0.005091275,-0.010781328
2.967000,-0.020343961,0.004984111,9.880536093,0.021207780,-0.002234178,0.000195047
3.000000,0.000524844,-0.016152840,9.878867294,0.002581599,0.005821250,0.007100690
3.033000,0.035050121,0.033335489,9.781262262,0.000182376,0.002685927,-0.004285075
3.067000,-0.014098955,0.013481909,9.889695204,-0.004796931,-0.006940046,0.007186648
3.100000,-0.000202396,-0.013548623,9.884712447,0.008114826,-0.000495100,0.003106325
3.133000,0.022632455,-0.010396746,9.893132460,0.022835802,0.000033348,0.007859646
3.167000,-0.000893248,-0.034999781,9.783527708,0.017866717,0.013657486,-0.012153008
3.200000,-0.032421234,0.023515122,9.739485164,-0.004595492,-0.000605333,-0.003127611
3.233000,-0.021763513,0.000482164,9.807483394,-0.014379939,-0.000714785,0.003087470
3.267000,-0.004634389,-0.018074269,9.835668836,0.001595723,-0.004846432,0.015658352
3.300000,-0.002303882,-0.009422911,9.849376826,-0.007026824,-0.009372257,-0.003529487
3.333000,0.010310507,0.011377162,9.824391269,0.020986826,-0.007048544,0.000129520
3.367000,-0.037341296,-0.010429722,9.948009878,0.001695844,0.001543922,0.004078669
3.400000,0.007322468,0.001055619,9.794938767,0.007713561,-0.018925898,-0.008850392
3.433000,-0.020636979,-0.020893244,9.805331929,0.006277439,-0.006499802,0.006349164
3.467000,0.006129902,0.010161114,9.841278879,-0.001045967,-0.014091078,-0.000300694
3.500000,-0.010588070,-0.001990712,9.825232352,0.007492246,-0.008780913,0.006400201
3.533000,-0.011091280,0.002930359,9.894168521,-0.001504534,0.015402240,0.003163771
3.567000,-0.013801583,-0.000322788,9.844437669,-0.000098452,-0.017759301,0.014408114
3.600000,-0.034982880,0.014887214,9.843031632,-0.001311597,0.004484154,0.003664563
3.633000,-0.004240882,0.029852328,9.721626210,-0.005748575,-0.010228318,-0.013595800
3.667000,0.006710079,0.033851686,9.734040588,0.004294420,0.002455058,0.022336490
3.700000,-0.013481378,0.010569098,9.767659802,0.005485336,-0.010147251,-0.011699773
3.733000,0.004947927,-0.026137411,9.806736356,-0.002022490,-0.005426606,0.004600550
3.767000,-0.001720526,-0.007069787,9.784924217,0.010535545,0.013907600,-0.003669771
3.800000,-0.015152180,0.001439784,9.831673017,0.007499018,0.015142190,-0.003825624
3.833000,0.003927877,-0.029962022,9.784302722,0.000159060,-0.006758780,0.003714793
3.867000,-0.039537289,0.000765683,9.730184168,0.002606126,-0.005489323,0.008888469
3.900000,-0.012113903,0.009554844,9.771743410,-0.015681909,-0.006774547,-0.000207717
3.933000,-0.003254346,0.006169508,9.826614239,-0.006554955,0.003017211,0.016634674
3.967000,0.047324268,-0.012876728,9.748670148,0.000171372,0.001733090,0.010243046
4.000000,-0.042010921,0.012120164,9.720013046,0.007954390,0.006236840,0.026305066
4.033000,0.005077800,0.018584741,9.791048473,0.003688248,0.016636931,-0.012382607
4.067000,-0.068894102,0.016248320,9.761032876,-0.003723926,0.009239625,0.021541448
4.100000,-0.005090850,-0.009991611,9.778578571,-0.008378797,-0.006303655,0.006392715
4.133000,0.001325544,-0.003465439,9.779859942,0.009143638,0.004939741,-0.001417816
4.167000,-0.003035598,-0.023058264,9.810474765,0.014553177,0.004652941,-0.009572627
4.200000,0.006899488,-0.031287192,9.830482030,0.016099487,0.003334869,0.008914497
4.233000,-0.002990600,-0.030963117,9.785818287,0.009715834,0.000301163,-0.002865145
4.267000,0.001562074,0.013513049,9.792945057,-0.003710191,-0.000364672,-0.021389446
4.300000,0.013514287,0.026734614,9.753796593,-0.003639770,-0.001213421,0.015834520
4.333000,0.014680156,0.033566318,9.758327769,0.000397798,0.012269208,-0.007104930
4.367000,-0.001547120,0.002298267,9.784752089,0.011297032,0.023898735,-0.006654686
4.400000,0.009947767,-0.021102929,9.745461664,0.004970157,0.005719035,-0.002775067
4.433000,-0.030986347,0.015197621,9.800726500,-0.015448341,-0.006964497,-0.005561978
4.467000,0.017175340,0.001633015,9.754161285,-0.003974367,0.005434820,0.015812766
4.500000,0.007315961,0.024793945,9.774682372,0.002678268,-0.012838471,0.024902861
4.533000,-0.039697359,-0.000783147,9.885050855,0.004172827,0.009657306,0.006690061
4.567000,-0.021076727,0.002059126,9.761389484,0.010334358,-0.010896168,-0.010271891
4.600000,-0.038749757,-0.005205946,9.774241391,-0.004365329,0.004507620,-0.007017668
4.633000,-0.007883828,-0.000998521,9.731948224,-0.006646584,0.000121196,0.007502199
4.667000,0.034098191,-0.015669696,9.836000177,-0.004197677,-0.024828704,0.018993242
4.700000,-0.000667514,0.010451447,9.741307083,-0.013585515,0.004639121,-0.000263913
4.733000,0.005840111,0.023890453,9.687148041,-0.018678021,0.008072148,0.002092150
4.767000,0.008830212,0.026078721,9.803205701,-0.002236480,0.008735874,-0.004099148
4.800000,-0.016279646,-0.002166814,9.816983762,0.017310123,0.004456176,-0.001582151
4.833000,-0.015802640,0.003872917,9.724575865,0.009394022,0.004260633,0.005241403
4.867000,0.027040391,-0.007815806,9.781063224,-0.005497209,0.008880961,0.000636087
4.900000,-0.011522063,-0.005137855,9.770661795,0.006235630,0.003537487,-0.012096307
4.933000,0.003580355,-0.020003539,9.807447745,0.007728345,-0.002804186,-0.003354423
4.967000,0.026413915,-0.013771370,9.827563450,0.004382609,-0.008760745,0.023142516
5.000000,0.023899893,-0.012946352,9.764824844,0.008113041,0.022188763,-0.025409757
5.033000,0.010010296,-0.001857202,9.769624721,-0.006684707,0.021521455,0.000795014
5.067000,0.017082935,-0.034432203,9.711058130,0.011508488,-0.005777508,0.001448397
5.100000,0.002357434,-0.027821624,9.858347402,-0.016959431,0.011825869,0.007404325
5.133000,0.017190328,0.009933064,9.756619346,0.006477017,-0.022589039,-0.003020922
5.167000,0.014669035,0.017628340,9.844619297,-0.024572552,0.001690632,0.004921953
5.200000,-0.019075142,-0.006585374,9.929467188,0.000358565,0.008860945,-0.004433283
5.233000,-0.015758131,0.005337387,9.861582211,-0.005273947,0.001581829,-0.006908174
5.267000,0.021861863,0.006068325,9.726777131,-0.005586471,0.002009251,0.009901679
5.300000,-0.002207107,0.010783270,9.760257636,0.005261552,-0.003353048,-0.021069789
5.333000,0.006565883,0.000261343,9.873832112,-0.002785292,0.002634049,-0.004255989
5.367000,-0.014795347,-0.011936662,9.763065245,-0.006123513,-0.011587167,0.006363287
5.400000,0.013194533,-0.020293161,9.751478410,0.003524642,0.013740541,0.002032727
5.433000,0.000965536,0.002962715,9.783146834,-0.017338059,-0.006076832,0.001630095
5.467000,0.001594150,0.014679520,9.798990827,0.007665637,0.009056991,0.005885440
5.500000,-0.000368157,-0.005423232,9.810858216,-0.003132289,-0.001796644,-0.017247031
5.533000,-0.000481554,-0.019479341,9.811433905,-0.000240186,0.005155260,-0.001644017
5.567000,-0.052129092,-0.004127057,9.934791189,-0.018254050,0.009799714,0.026541358
5.600000,0.002558402,0.010381803,9.708749828,-0.003024229,0.005516481,-0.022429768
5.633000,0.007439821,0.000456530,9.879359895,-0.005875825,0.006383941,-0.004853862
5.667000,-0.010201710,-0.044936281,9.850835021,-0.000313129,0.002021875,0.007543845
5.700000,-0.000661632,0.012342953,9.798801519,0.001454315,0.012424662,0.019916525
5.733000,-0.038418041,0.017132618,9.800101203,0.015294452,0.009223003,0.008139280
5.767000,-0.014271045,0.017767846,9.817521871,-0.009115541,-0.018133273,-0.009975334
5.800000,0.038467898,-0.013729221,9.975977072,-0.007289501,0.002314144,-0.007493651
5.833000,-0.001566144,-0.021726053,9.919761835,0.013088994,-0.005831362,0.002212636
5.867000,-0.006287531,0.006498597,9.856493633,-0.006924944,-0.018444762,-0.022079747
5.900000,-0.015168822,-0.000459306,9.796636775,0.000552969,0.005560352,0.001198690
5.933000,-0.014177872,-0.042376132,9.823098693,-0.001691381,0.004848586,0.005296569
5.967000,-0.003483639,0.018725994,9.859462973,0.000153882,0.007378245,0.005825012
6.000000,0.026128440,-0.011453962,9.878908020,-0.003588766,-0.008079820,-0.007971858
